instrText.started,instrText.stopped,endInstructions.keys,endInstructions.rt,endInstructions.started,endInstructions.stopped,loop_practice.label,loop_practice.startVal,loop_practice.startValSd,loop_practice.stim_diam_degs,loop_practice.SF,loop_practice.TF,loop_practice.stepSizes,loop_practice.maxVal,loop_practice.minVal,loop_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisN,loop_practice.direction,loop_practice.stepSize,loop_practice.stepType,loop_practice.intensity,loop_practice.response,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,loop_trial.label,loop_trial.startVal,loop_trial.startValSd,loop_trial.stim_diam_degs,loop_trial.SF,loop_trial.TF,loop_trial.stepSizes,loop_trial.maxVal,loop_trial.minVal,loop_trial.thisIndex,loop_trial.thisRepN,loop_trial.thisN,loop_trial.direction,loop_trial.stepSize,loop_trial.stepType,loop_trial.intensity,loop_trial.response,ori,correctAns,resp,resp.rt,thanksMsg.started,thanksMsg.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Gender,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,4,3,start,4,lin,0.16917765722672617,1,90,"['left', 'right']",right,0.4053157230373472,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,5,4,start,4,lin,0.13843364674088682,1,0,"['up', 'down']",up,0.5637834889348596,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,6,5,start,4,lin,0.11096816841978249,1,0,"['up', 'down']",up,0.41038195905275643,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,7,6,start,4,lin,0.08587213846235048,0,90,"['left', 'right']",up,0.4071193530689925,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,8,7,start,4,lin,0.18324382765735597,1,0,"['up', 'down']",up,0.4525670020375401,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,9,8,start,4,lin,0.1640787980784298,1,0,"['up', 'down']",up,0.4471354598645121,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,10,9,start,4,lin,0.1474811282548809,1,0,"['up', 'down']",up,0.4035183689557016,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,11,10,start,4,lin,0.1331250872638884,1,0,"['up', 'down']",up,0.40908591914922,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,12,11,start,4,lin,0.12012746911300035,1,0,"['up', 'down']",up,0.43041632999666035,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,13,12,start,4,lin,0.10850827447014375,1,90,"['left', 'right']",right,0.5705496349837631,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,14,13,start,4,lin,0.09789772882798936,1,90,"['left', 'right']",right,0.5130986222065985,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,15,14,start,4,lin,0.08808680744149447,1,90,"['left', 'right']",right,0.4110000738874078,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,16,15,start,4,lin,0.07891133403250394,0,0,"['up', 'down']",right,0.3360015859361738,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,17,16,start,4,lin,0.11790135501355489,1,0,"['up', 'down']",up,0.40913678612560034,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,18,17,start,4,lin,0.10961532490864931,1,0,"['up', 'down']",up,0.42187298205681145,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,19,18,start,4,lin,0.1020227103584179,1,0,"['up', 'down']",up,0.4581772561650723,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,20,19,start,4,lin,0.09491016073238148,1,90,"['left', 'right']",right,0.5643692850135267,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,21,20,start,4,lin,0.08814887601911608,1,90,"['left', 'right']",right,0.539472394157201,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,22,21,start,4,lin,0.0818997896522288,1,90,"['left', 'right']",right,0.8117600509431213,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,23,22,start,4,lin,0.0759486905439819,1,0,"['up', 'down']",up,0.6166337030008435,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,24,23,start,4,lin,0.07027766960242252,1,0,"['up', 'down']",up,0.48603456281125546,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,25,24,start,4,lin,0.06493957619641932,1,90,"['left', 'right']",right,0.8390669641084969,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,26,25,start,4,lin,0.059637947018812226,1,0,"['up', 'down']",up,0.6033543250523508,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,27,26,start,4,lin,0.05472375687396977,1,90,"['left', 'right']",right,0.7123167251702398,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,28,27,start,4,lin,0.04979283108630131,1,0,"['up', 'down']",up,0.49736653291620314,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,29,28,start,4,lin,0.04520877127907419,1,90,"['left', 'right']",right,0.547336399089545,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,30,29,start,4,lin,0.04069280333402106,0,90,"['left', 'right']",up,0.5951772429980338,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,1,0,start,4,lin,0.25,1,0,"['up', 'down']",up,0.48825004999525845,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,2,1,start,4,lin,0.24393288281885755,1,0,"['up', 'down']",up,0.586047027958557,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,3,2,start,4,lin,0.20430437229992937,1,90,"['left', 'right']",right,0.5273111569695175,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,4,3,start,4,lin,0.16917765722672617,1,0,"['up', 'down']",up,0.48701923596672714,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,5,4,start,4,lin,0.13843364674088682,1,90,"['left', 'right']",right,0.5127185261808336,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,6,5,start,4,lin,0.11096816841978249,1,90,"['left', 'right']",right,0.6501885878387839,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,7,6,start,4,lin,0.08587213846235048,1,0,"['up', 'down']",up,0.6704407830256969,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,8,7,start,4,lin,0.06304081402258854,1,90,"['left', 'right']",right,0.8085594028234482,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,9,8,start,4,lin,0.04133809951025971,1,90,"['left', 'right']",right,0.6544595290906727,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,10,9,start,4,lin,0.020940970069613957,1,0,"['up', 'down']",up,0.8485567241441458,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,11,10,start,4,lin,0.0015860812118730638,0,90,"['left', 'right']",up,0.964547669980675,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,12,11,start,4,lin,0.0764517370086786,1,90,"['left', 'right']",right,0.6349163979757577,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,13,12,start,4,lin,0.06261376216441111,1,90,"['left', 'right']",right,0.502359519014135,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,14,13,start,4,lin,0.04983036431216972,1,0,"['up', 'down']",up,0.5197497201152146,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,15,14,start,4,lin,0.03822327498282421,1,0,"['up', 'down']",up,0.5756327421404421,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,16,15,start,4,lin,0.027512046272119617,1,0,"['up', 'down']",up,0.6310721510089934,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,17,16,start,4,lin,0.017547092318265234,1,0,"['up', 'down']",up,0.7143778910394758,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,18,17,start,4,lin,0.008201796057982408,1,0,"['up', 'down']",up,1.1719067189842463,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,19,18,start,4,lin,0,1,0,"['up', 'down']",up,0.6177100681234151,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,20,19,start,4,lin,0,1,0,"['up', 'down']",up,0.5102266001049429,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,21,20,start,4,lin,0,0,90,"['left', 'right']",up,0.5830832759384066,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,22,21,start,4,lin,0.020814567126621386,1,90,"['left', 'right']",right,0.8299811580218375,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,23,22,start,4,lin,0.01382134668775356,1,0,"['up', 'down']",up,0.633457622025162,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,24,23,start,4,lin,0.007129775539754857,1,0,"['up', 'down']",up,0.5499026700854301,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,25,24,start,4,lin,0.0008648030790486261,0,90,"['left', 'right']",up,1.245830516796559,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,26,25,start,4,lin,0.02755243044927594,1,0,"['up', 'down']",up,0.6176600500475615,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,27,26,start,4,lin,0.02164350902277265,1,0,"['up', 'down']",up,0.717747095040977,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,28,27,start,4,lin,0.01605838257752673,1,90,"['left', 'right']",right,0.9407771839760244,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,29,28,start,4,lin,0.010749097015694736,1,90,"['left', 'right']",right,0.7488335100933909,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,30,29,start,4,lin,0.005760339150476995,1,90,"['left', 'right']",right,0.7723110800143331,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,1,0,start,4,lin,0.25,1,0,"['up', 'down']",up,0.40378566598519683,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,2,1,start,4,lin,0.24393288281885755,1,90,"['left', 'right']",right,0.5368429129011929,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,3,2,start,4,lin,0.20430437229992937,1,0,"['up', 'down']",up,0.40850001387298107,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,4,3,start,4,lin,0.16917765722672617,1,90,"['left', 'right']",right,0.5669302931055427,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,5,4,start,4,lin,0.13843364674088682,1,0,"['up', 'down']",up,0.3972698769066483,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,6,5,start,4,lin,0.11096816841978249,1,90,"['left', 'right']",right,0.41941434191539884,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,7,6,start,4,lin,0.08587213846235048,1,0,"['up', 'down']",up,0.455388099886477,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
